Section,GlobalIndex,LocalIndex,TargetChar,Yaw,Pitch,UserInput,IsCorrect,FontSize,SpawnZone,,Label,,,,,,,,,,,
20,177,6,P,35.15,-0.66,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
20,178,7,D,-30.4,-41.68,D,TRUE,46.1,Grid_Bottom-Left,,0,,,,,,,,,,,
20,179,8,L,8.63,-38.25,L,TRUE,46.1,Grid_Bottom-Center,,0,,,,,,,,,,,
20,180,9,Z,51.09,-44.17,NotVisible,FALSE,17.3,Grid_Bottom-Right,,1,,,,,,,,,,,
21,181,1,F,-36.21,27.23,NotVisible,FALSE,28.3,Grid_Top-Left,,1,,,,,,,,,,,
21,182,2,P,-13.84,28.12,P,TRUE,122.9,Grid_Top-Center,,0,,,,,,,,,,,
21,183,3,L,42.75,21.69,NotVisible,FALSE,10.6,Grid_Top-Right,,1,,,,,,,,,,,
21,184,4,Z,-52.23,-20.07,NotVisible,FALSE,75.3,Grid_Middle-Left,,1,,,,,,,,,,,
21,185,5,E,-6.97,-9.93,E,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
21,186,6,C,53.28,-19.92,NotVisible,FALSE,122.9,Grid_Middle-Right,,1,,,,,,,,,,,
21,187,7,D,-44.54,-50.17,NotVisible,FALSE,75.3,Grid_Bottom-Left,,1,,,,,,,,,,,
21,188,8,O,-4.41,-38.73,O,TRUE,46.1,Grid_Bottom-Center,,0,,,,,,,,,,,
21,189,9,T,52.38,-43.51,NotVisible,FALSE,17.3,Grid_Bottom-Right,,1,,,,,,,,,,,
22,190,1,L,-43.39,41.31,NotVisible,FALSE,46.1,Grid_Top-Left,,1,,,,,,,,,,,
22,191,2,T,2.48,39.62,NotVisible,FALSE,122.9,Grid_Top-Center,,1,,,,,,,,,,,
22,192,3,D,30.63,25.16,NotVisible,FALSE,6.5,Grid_Top-Right,,1,,,,,,,,,,,
22,193,4,E,-41.73,-10.24,E,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
22,194,5,P,-12.15,5.42,P,TRUE,6.5,Grid_Middle-Center,,0,,,,,,,,,,,
22,195,6,O,45.28,-18.84,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
22,196,7,F,-42.29,-33.28,F,TRUE,28.3,Grid_Bottom-Left,,0,,,,,,,,,,,
22,197,8,C,-14.43,-51.72,C,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
22,198,9,Z,37.2,-46.88,NotVisible,FALSE,10.6,Grid_Bottom-Right,,1,,,,,,,,,,,
23,199,1,F,-52.79,35.23,NotVisible,FALSE,28.3,Grid_Top-Left,,1,,,,,,,,,,,
23,200,2,D,3.15,28.06,D,TRUE,122.9,Grid_Top-Center,,0,,,,,,,,,,,
23,201,3,L,31.1,34.39,NotVisible,FALSE,6.5,Grid_Top-Right,,1,,,,,,,,,,,
23,202,4,C,-48.75,4.69,NotVisible,FALSE,28.3,Grid_Middle-Left,,1,,,,,,,,,,,
23,203,5,E,8.59,-22.34,E,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
23,204,6,O,45.27,-3.59,O,TRUE,201,Grid_Middle-Right,,0,,,,,,,,,,,
23,205,7,T,-51.72,-38.06,NotVisible,FALSE,46.1,Grid_Bottom-Left,,1,,,,,,,,,,,
23,206,8,P,12.93,-42.86,P,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
23,207,9,Z,32.94,-47.24,Z,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
24,208,1,T,-42.08,34.61,NotVisible,FALSE,122.9,Grid_Top-Left,,1,,,,,,,,,,,
24,209,2,D,-4.84,39.33,NotVisible,FALSE,6.5,Grid_Top-Center,,1,,,,,,,,,,,
24,210,3,C,39.35,41.34,NotVisible,FALSE,75.3,Grid_Top-Right,,1,,,,,,,,,,,
24,211,4,O,-46.76,-4.46,O,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
24,212,5,E,-13.17,7.47,E,TRUE,28.3,Grid_Middle-Center,,0,,,,,,,,,,,
24,213,6,P,42.04,-11.59,P,TRUE,17.3,Grid_Middle-Right,,0,,,,,,,,,,,
24,214,7,L,-38.34,-49.7,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
24,215,8,F,-20.07,-45.3,F,TRUE,201,Grid_Bottom-Center,,0,,,,,,,,,,,
24,216,9,Z,29.08,-46.94,Z,TRUE,122.9,Grid_Bottom-Right,,0,,,,,,,,,,,
25,217,1,T,-53.32,17.46,NotVisible,FALSE,17.3,Grid_Top-Left,,1,,,,,,,,,,,
25,218,2,E,-21.12,13.45,E,TRUE,10.6,Grid_Top-Center,,0,,,,,,,,,,,
25,219,3,O,51.33,28.78,NotVisible,FALSE,17.3,Grid_Top-Right,,1,,,,,,,,,,,
25,220,4,C,-44.47,-6.5,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
25,221,5,F,-4.67,-21.26,F,TRUE,122.9,Grid_Middle-Center,,0,,,,,,,,,,,
25,222,6,D,49.22,-12,NotVisible,FALSE,17.3,Grid_Middle-Right,,1,,,,,,,,,,,
25,223,7,Z,-47.04,-33.14,NotVisible,FALSE,10.6,Grid_Bottom-Left,,1,,,,,,,,,,,
25,224,8,L,8.69,-49.33,L,TRUE,17.3,Grid_Bottom-Center,,0,,,,,,,,,,,
25,225,9,P,40.68,-37.19,P,TRUE,75.3,Grid_Bottom-Right,,0,,,,,,,,,,,
26,226,1,Z,-52.28,35.7,NotVisible,FALSE,17.3,Grid_Top-Left,,1,,,,,,,,,,,
26,227,2,D,15.66,40.95,NotVisible,FALSE,10.6,Grid_Top-Center,,1,,,,,,,,,,,
26,228,3,L,37.97,40.91,NotVisible,FALSE,46.1,Grid_Top-Right,,1,,,,,,,,,,,
26,229,4,P,-50.92,7.32,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
26,230,5,T,-14.43,-24.08,NotVisible,FALSE,6.5,Grid_Middle-Center,,1,,,,,,,,,,,
26,231,6,F,48.59,-19.28,F,TRUE,201,Grid_Middle-Right,,0,,,,,,,,,,,
26,232,7,E,-47.3,-40.91,E,TRUE,201,Grid_Bottom-Left,,0,,,,,,,,,,,
26,233,8,C,6.97,-33.21,O,FALSE,6.5,Grid_Bottom-Center,,1,,,,,,,,,,,
26,234,9,O,44.98,-49.55,NotVisible,FALSE,46.1,Grid_Bottom-Right,,1,,,,,,,,,,,
27,235,1,C,-35.3,18.66,C,TRUE,201,Grid_Top-Left,,0,,,,,,,,,,,
27,236,2,D,14.52,30.73,D,TRUE,122.9,Grid_Top-Center,,0,,,,,,,,,,,
27,237,3,Z,37.59,37.98,NotVisible,FALSE,17.3,Grid_Top-Right,,1,,,,,,,,,,,
27,238,4,F,-48.58,-28.19,NotVisible,FALSE,28.3,Grid_Middle-Left,,1,,,,,,,,,,,
27,239,5,L,-9.07,-1.93,L,TRUE,75.3,Grid_Middle-Center,,0,,,,,,,,,,,
27,240,6,T,44.5,-19.84,NotVisible,FALSE,10.6,Grid_Middle-Right,,1,,,,,,,,,,,
27,241,7,P,-43.99,-47.59,NotVisible,FALSE,10.6,Grid_Bottom-Left,,1,,,,,,,,,,,
27,242,8,O,3.04,-49.38,O,TRUE,201,Grid_Bottom-Center,,0,,,,,,,,,,,
27,243,9,E,45.43,-33.76,E,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
1,1,1,C,-47.54,34.57,NotVisible,FALSE,46.1,Top-Left,,1,,,,,,,,,,,
1,2,2,D,-7.56,28.71,D,TRUE,75.3,Top-Center,,0,,,,,,,,,,,
1,3,3,T,44.38,38.74,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
1,4,4,F,-53.97,-12.04,NotVisible,FALSE,75.3,Middle-Left,,1,,,,,,,,,,,
1,5,5,L,16.51,-9.44,L,TRUE,201,Middle-Center,,0,,,,,,,,,,,
1,6,6,Z,47.95,-2.36,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
1,7,7,P,-45.8,-39.89,NotVisible,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
1,8,8,O,-13.8,-48.21,C,FALSE,201,Bottom-Center,,1,,,,,,,,,,,
1,9,9,E,35.72,-51.54,NotVisible,FALSE,17.3,Bottom-Right,,1,,,,,,,,,,,
2,10,1,P,-48.45,19.94,NotVisible,FALSE,46.1,Top-Left,,1,,,,,,,,,,,
2,11,2,T,-17.4,31.21,NotVisible,FALSE,10.6,Top-Center,,1,,,,,,,,,,,
2,12,3,L,47.66,21.06,L,TRUE,122.9,Top-Right,,0,,,,,,,,,,,
2,13,4,E,-36.82,0.16,E,TRUE,28.3,Middle-Left,,0,,,,,,,,,,,
2,14,5,O,-18.45,6.11,O,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
2,15,6,C,38.86,2.54,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
2,16,7,F,-51.52,-44.48,NotVisible,FALSE,46.1,Bottom-Left,,1,,,,,,,,,,,
2,17,8,D,2.74,-49.07,NotVisible,FALSE,17.3,Bottom-Center,,1,,,,,,,,,,,
2,18,9,Z,35.24,-36.46,NotVisible,FALSE,10.6,Bottom-Right,,1,,,,,,,,,,,
3,19,1,Z,-31.07,19.56,Z,TRUE,75.3,Top-Left,,0,,,,,,,,,,,
3,20,2,F,18.63,18.74,NotVisible,FALSE,10.6,Top-Center,,1,,,,,,,,,,,
3,21,3,E,42.28,16.28,E,TRUE,122.9,Top-Right,,0,,,,,,,,,,,
3,22,4,P,-32.85,-8.06,P,TRUE,28.3,Middle-Left,,0,,,,,,,,,,,
3,23,5,L,15.67,-18.34,L,TRUE,201,Middle-Center,,0,,,,,,,,,,,
3,24,6,O,31.57,4.81,O,TRUE,75.3,Middle-Right,,0,,,,,,,,,,,
3,25,7,C,-44.81,-49.34,NotVisible,FALSE,201,Bottom-Left,,1,,,,,,,,,,,
3,26,8,D,1.17,-49.88,NotVisible,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
3,27,9,T,45.51,-35.72,NotVisible,FALSE,28.3,Bottom-Right,,1,,,,,,,,,,,
4,28,1,O,-34.14,37.92,NotVisible,FALSE,122.9,Top-Left,,1,,,,,,,,,,,
4,29,2,D,-9.33,16.11,D,TRUE,122.9,Top-Center,,0,,,,,,,,,,,
4,30,3,C,49.73,23.74,NotVisible,FALSE,75.3,Top-Right,,1,,,,,,,,,,,
4,31,4,F,-35.6,-5.56,F,TRUE,46.1,Middle-Left,,0,,,,,,,,,,,
4,32,5,L,-21.52,-5.41,L,TRUE,6.5,Middle-Center,,0,,,,,,,,,,,
4,33,6,T,53.89,-7.6,NotVisible,FALSE,46.1,Middle-Right,,1,,,,,,,,,,,
4,34,7,Z,-53.06,-43.42,NotVisible,FALSE,28.3,Bottom-Left,,1,,,,,,,,,,,
4,35,8,E,-17.82,-36.7,E,TRUE,75.3,Bottom-Center,,0,,,,,,,,,,,
4,36,9,P,36.8,-32.3,NotVisible,FALSE,17.3,Bottom-Right,,1,,,,,,,,,,,
5,37,1,Z,-47.43,32.8,NotVisible,FALSE,28.3,Top-Left,,1,,,,,,,,,,,
5,38,2,E,-15.72,26.45,E,TRUE,201,Top-Center,,0,,,,,,,,,,,
5,39,3,O,31.32,35.13,C,FALSE,122.9,Top-Right,,1,,,,,,,,,,,
5,40,4,D,-51.3,-19.2,D,TRUE,201,Middle-Left,,0,,,,,,,,,,,
5,41,5,T,-4.83,-20.24,T,TRUE,10.6,Middle-Center,,0,,,,,,,,,,,
5,42,6,F,32.82,-18.8,F,TRUE,46.1,Middle-Right,,0,,,,,,,,,,,
5,43,7,C,-47.29,-43.92,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
5,44,8,P,-17.85,-33.65,P,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
5,45,9,L,38.29,-38.9,L,TRUE,75.3,Bottom-Right,,0,,,,,,,,,,,
6,46,1,Z,-44.84,42.02,NotVisible,FALSE,17.3,Top-Left,,1,,,,,,,,,,,
6,47,2,F,15.9,37.95,F,TRUE,201,Top-Center,,0,,,,,,,,,,,
6,48,3,L,48.76,42.39,NotVisible,FALSE,28.3,Top-Right,,1,,,,,,,,,,,
6,49,4,P,-32.33,5,NotVisible,FALSE,6.5,Middle-Left,,1,,,,,,,,,,,
6,50,5,O,23.48,-23.02,NotVisible,FALSE,6.5,Middle-Center,,1,,,,,,,,,,,
6,51,6,E,50.84,-16.29,NotVisible,FALSE,75.3,Middle-Right,,1,,,,,,,,,,,
6,52,7,D,-36.03,-37.23,D,TRUE,75.3,Bottom-Left,,0,,,,,,,,,,,
6,53,8,T,16.71,-48.16,T,TRUE,75.3,Bottom-Center,,0,,,,,,,,,,,
6,54,9,C,52.06,-34.7,NotVisible,FALSE,75.3,Bottom-Right,,1,,,,,,,,,,,
7,55,1,Z,-43.51,31.39,NotVisible,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
7,56,2,P,15.62,15.47,P,TRUE,46.1,Top-Center,,0,,,,,,,,,,,
7,57,3,E,27.98,22.43,NotVisible,FALSE,10.6,Top-Right,,1,,,,,,,,,,,
7,58,4,O,-52.1,-3.06,C,FALSE,122.9,Middle-Left,,1,,,,,,,,,,,
7,59,5,L,5.98,-18.22,L,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
7,60,6,F,43.01,9.51,NotVisible,FALSE,17.3,Middle-Right,,1,,,,,,,,,,,
7,61,7,C,-46.55,-40.62,C,TRUE,122.9,Bottom-Left,,0,,,,,,,,,,,
7,62,8,D,-22.41,-44.52,D,TRUE,75.3,Bottom-Center,,0,,,,,,,,,,,
7,63,9,T,26.59,-34.88,NotVisible,FALSE,6.5,Bottom-Right,,1,,,,,,,,,,,
8,64,1,Z,-51.68,30.65,NotVisible,FALSE,201,Top-Left,,1,,,,,,,,,,,
8,65,2,D,-5.97,35.43,NotVisible,FALSE,46.1,Top-Center,,1,,,,,,,,,,,
8,66,3,E,54.44,33.24,NotVisible,FALSE,28.3,Top-Right,,1,,,,,,,,,,,
8,67,4,F,-37.69,-7.26,F,TRUE,75.3,Middle-Left,,0,,,,,,,,,,,
8,68,5,T,-17.66,-19.71,T,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
8,69,6,P,53.64,-4.71,NotVisible,FALSE,28.3,Middle-Right,,1,,,,,,,,,,,
8,70,7,O,-43.81,-35.57,C,FALSE,75.3,Bottom-Left,,1,,,,,,,,,,,
8,71,8,L,13.29,-47.08,L,TRUE,28.3,Bottom-Center,,0,,,,,,,,,,,
8,72,9,C,51.58,-40.08,NotVisible,FALSE,46.1,Bottom-Right,,1,,,,,,,,,,,
9,73,1,Z,-30.31,31.12,NotVisible,FALSE,28.3,Top-Left,,1,,,,,,,,,,,
9,74,2,D,7.24,37.6,NotVisible,FALSE,28.3,Top-Center,,1,,,,,,,,,,,
9,75,3,F,27.61,34.02,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
9,76,4,C,-38.53,-23.52,C,TRUE,28.3,Middle-Left,,0,,,,,,,,,,,
9,77,5,O,-5.56,-26.76,O,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
9,78,6,T,38.35,6.18,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
9,79,7,E,-38.96,-48.45,NotVisible,FALSE,10.6,Bottom-Left,,1,,,,,,,,,,,
9,80,8,P,-14.42,-43.15,P,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
9,81,9,L,35.74,-31.01,NotVisible,FALSE,6.5,Bottom-Right,,1,,,,,,,,,,,
10,82,1,Z,-37.75,40.25,NotVisible,FALSE,17.3,Top-Left,,1,,,,,,,,,,,
10,83,2,F,23.45,26.1,NotVisible,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
10,84,3,P,40.35,26.48,NotVisible,FALSE,17.3,Top-Right,,1,,,,,,,,,,,
10,85,4,L,-40.44,-3.12,L,TRUE,28.3,Middle-Left,,0,,,,,,,,,,,
10,86,5,C,4.68,0.6,C,TRUE,201,Middle-Center,,0,,,,,,,,,,,
10,87,6,D,50.54,-16.14,D,TRUE,201,Middle-Right,,0,,,,,,,,,,,
10,88,7,T,-51.12,-37.75,NotVisible,FALSE,10.6,Bottom-Left,,1,,,,,,,,,,,
10,89,8,E,-12.23,-41.36,E,TRUE,122.9,Bottom-Center,,0,,,,,,,,,,,
10,90,9,O,40.97,-37.54,NotVisible,FALSE,6.5,Bottom-Right,,1,,,,,,,,,,,
11,91,1,P,-43.62,30.87,P,TRUE,201,Top-Left,,0,,,,,,,,,,,
11,92,2,Z,-19.38,34.15,NotVisible,FALSE,46.1,Top-Center,,1,,,,,,,,,,,
11,93,3,O,48.65,38.29,NotVisible,FALSE,201,Top-Right,,1,,,,,,,,,,,
11,94,4,T,-50.88,-1.82,NotVisible,FALSE,17.3,Middle-Left,,1,,,,,,,,,,,
11,95,5,D,-6.1,-12.11,D,TRUE,122.9,Middle-Center,,0,,,,,,,,,,,
11,96,6,F,46.78,-5.14,F,TRUE,201,Middle-Right,,0,,,,,,,,,,,
11,97,7,C,-26.99,-50.71,NotVisible,FALSE,46.1,Bottom-Left,,1,,,,,,,,,,,
11,98,8,L,-0.36,-44.15,L,TRUE,122.9,Bottom-Center,,0,,,,,,,,,,,
11,99,9,E,28.79,-52.28,NotVisible,FALSE,28.3,Bottom-Right,,1,,,,,,,,,,,
12,100,1,T,-46.35,36.11,NotVisible,FALSE,10.6,Top-Left,,1,,,,,,,,,,,
12,101,2,E,-4.51,43.18,NotVisible,FALSE,17.3,Top-Center,,1,,,,,,,,,,,
12,102,3,C,31.58,41.22,NotVisible,FALSE,10.6,Top-Right,,1,,,,,,,,,,,
12,103,4,L,-42.89,-13.53,NotVisible,FALSE,10.6,Middle-Left,,1,,,,,,,,,,,
12,104,5,P,7.63,-22.53,P,TRUE,75.3,Middle-Center,,0,,,,,,,,,,,
12,105,6,O,34.56,-4.69,O,TRUE,201,Middle-Right,,0,,,,,,,,,,,
12,106,7,Z,-30.32,-50.99,NotVisible,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
12,107,8,F,-14,-37.24,F,TRUE,17.3,Bottom-Center,,0,,,,,,,,,,,
12,108,9,D,47.39,-46.66,NotVisible,FALSE,17.3,Bottom-Right,,1,,,,,,,,,,,
13,109,1,C,-53.55,32.02,NotVisible,FALSE,75.3,Top-Left,,1,,,,,,,,,,,
13,110,2,E,-18.4,32.78,NotVisible,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
13,111,3,O,50.28,20.14,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
13,112,4,F,-52.43,-25.04,NotVisible,FALSE,28.3,Middle-Left,,1,,,,,,,,,,,
13,113,5,T,-4.89,-24.45,T,TRUE,6.5,Middle-Center,,0,,,,,,,,,,,
13,114,6,L,31.95,-8.35,L,TRUE,201,Middle-Right,,0,,,,,,,,,,,
13,115,7,Z,-54.04,-32.02,NotVisible,FALSE,28.3,Bottom-Left,,1,,,,,,,,,,,
13,116,8,D,-3.07,-51.55,NotVisible,FALSE,75.3,Bottom-Center,,1,,,,,,,,,,,
13,117,9,P,35.51,-50.61,NotVisible,FALSE,75.3,Bottom-Right,,1,,,,,,,,,,,
14,118,1,O,-35.45,22.87,O,TRUE,201,Top-Left,,0,,,,,,,,,,,
14,119,2,D,16.24,22.01,D,TRUE,75.3,Top-Center,,0,,,,,,,,,,,
14,120,3,C,52.79,31.79,NotVisible,FALSE,17.3,Top-Right,,1,,,,,,,,,,,
14,121,4,F,-28.69,-23.96,F,TRUE,46.1,Middle-Left,,0,,,,,,,,,,,
14,122,5,L,17.08,3.34,L,TRUE,201,Middle-Center,,0,,,,,,,,,,,
14,123,6,Z,46.05,-19.05,Z,TRUE,75.3,Middle-Right,,0,,,,,,,,,,,
14,124,7,P,-49.53,-38.03,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
14,125,8,E,-16.39,-49.85,NotVisible,FALSE,17.3,Bottom-Center,,1,,,,,,,,,,,
14,126,9,T,51.02,-44.7,Z,FALSE,122.9,Bottom-Right,,1,,,,,,,,,,,
15,127,1,C,-41.6,39.44,NotVisible,FALSE,122.9,Top-Left,,1,,,,,,,,,,,
15,128,2,Z,-21.39,42.51,NotVisible,FALSE,10.6,Top-Center,,1,,,,,,,,,,,
15,129,3,D,50.95,41.34,NotVisible,FALSE,28.3,Top-Right,,1,,,,,,,,,,,
15,130,4,T,-35.25,-1.12,NotVisible,FALSE,6.5,Middle-Left,,1,,,,,,,,,,,
15,131,5,E,-1.96,-14.83,E,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
15,132,6,O,33.16,-12.1,O,TRUE,201,Middle-Right,,0,,,,,,,,,,,
15,133,7,L,-53.25,-48.35,NotVisible,FALSE,201,Bottom-Left,,1,,,,,,,,,,,
15,134,8,P,23.43,-41.37,P,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
15,135,9,F,54.34,-46.8,NotVisible,FALSE,28.3,Bottom-Right,,1,,,,,,,,,,,
16,136,1,T,-53.7,22.04,NotVisible,FALSE,28.3,Top-Left,,1,,,,,,,,,,,
16,137,2,F,3.91,39.1,E,FALSE,46.1,Top-Center,,1,,,,,,,,,,,
16,138,3,E,33.32,38.73,NotVisible,FALSE,201,Top-Right,,1,,,,,,,,,,,
16,139,4,C,-39.07,-3.44,NotVisible,FALSE,6.5,Middle-Left,,1,,,,,,,,,,,
16,140,5,D,3.54,-4.87,D,TRUE,75.3,Middle-Center,,0,,,,,,,,,,,
16,141,6,P,39.94,-6.6,P,TRUE,28.3,Middle-Right,,0,,,,,,,,,,,
16,142,7,O,-33.21,-47.42,D,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
16,143,8,L,1.22,-43.13,L,TRUE,122.9,Bottom-Center,,0,,,,,,,,,,,
16,144,9,Z,52.13,-49.67,NotVisible,FALSE,6.5,Bottom-Right,,1,,,,,,,,,,,
17,145,1,F,-51.66,39.51,NotVisible,FALSE,75.3,Top-Left,,1,,,,,,,,,,,
17,146,2,D,-16.05,36.2,NotVisible,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
17,147,3,E,29.35,35.64,NotVisible,FALSE,28.3,Top-Right,,1,,,,,,,,,,,
17,148,4,C,-33.24,-13.43,NotVisible,FALSE,10.6,Middle-Left,,1,,,,,,,,,,,
17,149,5,L,4.67,-15.76,L,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
17,150,6,T,45.53,-5.26,T,TRUE,122.9,Middle-Right,,0,,,,,,,,,,,
17,151,7,O,-51.59,-39.87,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
17,152,8,Z,8.86,-47.9,Z,TRUE,201,Bottom-Center,,0,,,,,,,,,,,
17,153,9,P,45.36,-37.95,P,TRUE,122.9,Bottom-Right,,0,,,,,,,,,,,
18,154,1,Z,-41.35,37.85,NotVisible,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
18,155,2,E,16.95,19.09,E,TRUE,122.9,Top-Center,,0,,,,,,,,,,,
18,156,3,D,44.43,40.97,NotVisible,FALSE,75.3,Top-Right,,1,,,,,,,,,,,
18,157,4,T,-45.7,9.54,NotVisible,FALSE,6.5,Middle-Left,,1,,,,,,,,,,,
18,158,5,P,14.76,-3.67,P,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
18,159,6,O,41.35,-5.09,O,TRUE,46.1,Middle-Right,,0,,,,,,,,,,,
18,160,7,L,-28.34,-51.35,NotVisible,FALSE,75.3,Bottom-Left,,1,,,,,,,,,,,
18,161,8,F,16.35,-40.94,NotVisible,FALSE,17.3,Bottom-Center,,1,,,,,,,,,,,
18,162,9,C,27.13,-42.09,NotVisible,FALSE,17.3,Bottom-Right,,1,,,,,,,,,,,
19,163,1,T,-49.95,43.24,NotVisible,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
19,164,2,O,-1.67,17.96,NotVisible,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
19,165,3,P,40.55,34.7,NotVisible,FALSE,201,Top-Right,,1,,,,,,,,,,,
19,166,4,E,-40.4,-0.18,E,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
19,167,5,C,19,3.98,C,TRUE,10.6,Middle-Center,,0,,,,,,,,,,,
19,168,6,Z,42.52,-17.52,Z,TRUE,201,Middle-Right,,0,,,,,,,,,,,
19,169,7,F,-44.79,-34.27,F,TRUE,122.9,Bottom-Left,,0,,,,,,,,,,,
19,170,8,D,1.1,-39.65,D,TRUE,201,Bottom-Center,,0,,,,,,,,,,,
19,171,9,L,50.22,-42.95,NotVisible,FALSE,28.3,Bottom-Right,,1,,,,,,,,,,,
20,172,1,D,-50.76,32.5,NotVisible,FALSE,46.1,Top-Left,,1,,,,,,,,,,,
20,173,2,L,10.02,30.38,L,TRUE,201,Top-Center,,0,,,,,,,,,,,
20,174,3,C,48.56,28.25,NotVisible,FALSE,75.3,Top-Right,,1,,,,,,,,,,,
20,175,4,T,-46.46,4.48,T,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
20,176,5,O,16.2,0.01,O,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
20,177,6,F,28.3,6.65,F,TRUE,46.1,Middle-Right,,0,,,,,,,,,,,
20,178,7,E,-49.27,-42.45,NotVisible,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
20,179,8,P,-21.93,-38.09,NotVisible,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
20,180,9,Z,33,-48.26,Z,TRUE,122.9,Bottom-Right,,0,,,,,,,,,,,
21,181,1,E,-39.39,24.71,NotVisible,FALSE,28.3,Top-Left,,1,,,,,,,,,,,
21,182,2,F,-18.5,29.57,P,FALSE,28.3,Top-Center,,1,,,,,,,,,,,
21,183,3,L,42.42,31.49,D,FALSE,75.3,Top-Right,,1,,,,,,,,,,,
21,184,4,D,-37.31,-14.41,D,TRUE,28.3,Middle-Left,,0,,,,,,,,,,,
21,185,5,T,-0.37,-4.29,T,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
21,186,6,C,27.99,-28.26,C,TRUE,28.3,Middle-Right,,0,,,,,,,,,,,
21,187,7,P,-35.95,-48.8,D,FALSE,201,Bottom-Left,,1,,,,,,,,,,,
21,188,8,O,5.71,-52.62,NotVisible,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
21,189,9,Z,26.71,-40.04,NotVisible,FALSE,10.6,Bottom-Right,,1,,,,,,,,,,,
22,190,1,P,-46.1,23.6,P,TRUE,122.9,Top-Left,,0,,,,,,,,,,,
22,191,2,D,-22.47,30.45,D,TRUE,75.3,Top-Center,,0,,,,,,,,,,,
22,192,3,Z,39.22,40.24,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
22,193,4,F,-29.8,-21.33,F,TRUE,75.3,Middle-Left,,0,,,,,,,,,,,
22,194,5,O,5.5,1.7,O,TRUE,10.6,Middle-Center,,0,,,,,,,,,,,
22,195,6,T,33.97,-17.76,NotVisible,FALSE,6.5,Middle-Right,,1,,,,,,,,,,,
22,196,7,E,-32.54,-46.88,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
22,197,8,C,21.67,-36.64,C,TRUE,17.3,Bottom-Center,,0,,,,,,,,,,,
22,198,9,L,37.93,-51.43,NotVisible,FALSE,75.3,Bottom-Right,,1,,,,,,,,,,,
23,199,1,C,-38.23,28.14,C,TRUE,6.5,Top-Left,,0,,,,,,,,,,,
23,200,2,D,-14.15,34.48,NotVisible,FALSE,75.3,Top-Center,,1,,,,,,,,,,,
